ID,Experience/Team_Size,Technical_Skills,Programming_Languages,Field,Role,Project_Description,Availability/Project_Duration,Communication_Tools,Work_Preference,Certifications,Languages,Industry
TL03687,6.446470917615526,"Docker, Kubernetes, AWS, CI/CD","Python, Shell",Data Science,Backend Developer,Cloud infrastructure,Long-Term,Microsoft Teams,Waterfall,None,Spanish,Technology
TL03688,-4.838905390579233,"Python, R, TensorFlow, PyTorch, SQL","Python, R, SQL",DevOps,Backend Developer,Mobile app,Freelancer,Slack,Agile,PMP,Chinese,Finance
TL03689,10.021523785901724,"Python, R, TensorFlow, PyTorch, SQL","Python, Shell",Web Development,Data Scientist,Company Project,Full-Time,Slack,Waterfall,PMP,English,Education
TL03690,16.766476815085007,"Python, R, TensorFlow, PyTorch, SQL","JavaScript, TypeScript, HTML, CSS",Data Science,Backend Developer,Company Project,Long-Term,Zoom,Waterfall,None,English,Finance
TL03691,17.640834421270227,"JavaScript, React, Node.js, HTML, CSS","Python, Shell",DevOps,Backend Developer,Company Project,Mid-Term,Microsoft Teams,Waterfall,None,Korean,Education
TL03692,21.004114765481653,"Python, R, TensorFlow, PyTorch, SQL","Python, Shell",Web Development,Data Scientist,E-commerce platform,Freelancer,Slack,Agile,None,Spanish,Healthcare
TL03693,-4.378630012870181,"Docker, Kubernetes, AWS, CI/CD","JavaScript, TypeScript, HTML, CSS",Data Science,Frontend Developer,Cloud infrastructure,Short-Term,Zoom,Agile,PMP,English,Technology
TL03694,19.404413673398405,"Docker, Kubernetes, AWS, CI/CD","JavaScript, TypeScript, HTML, CSS",Web Development,Data Engineer,Cloud infrastructure,Mid-Term,Microsoft Teams,Agile,None,Chinese,Finance
TL03695,9.312064689498786,"Python, R, TensorFlow, PyTorch, SQL","Python, R, SQL",DevOps,DevOps,Open Source Contribution,Freelancer,Microsoft Teams,Waterfall,None,English,Healthcare
TL03696,19.20823271748145,"JavaScript, React, Node.js, HTML, CSS","Python, R, SQL",DevOps,Data Engineer,Company Project,Short-Term,Slack,Waterfall,None,English,Finance
TL03697,5.260396768943258,"JavaScript, React, Node.js, HTML, CSS","JavaScript, TypeScript, HTML, CSS",DevOps,DevOps,Mobile app,Full-Time,Zoom,Waterfall,PMP,English,Healthcare
TL03698,4.309604900800631,"JavaScript, React, Node.js, HTML, CSS","Python, Shell",DevOps,Backend Developer,E-commerce platform,Part-Time,Zoom,Agile,AWS Certified,Chinese,Education
TL03699,-0.47498369191582235,"JavaScript, React, Node.js, HTML, CSS","Python, Shell",Data Science,DevOps,Cloud infrastructure,Full-Time,Microsoft Teams,Waterfall,PMP,Korean,Healthcare
TL03700,13.444229017311535,"Docker, Kubernetes, AWS, CI/CD","JavaScript, TypeScript, HTML, CSS",DevOps,Backend Developer,Mobile app,Full-Time,Zoom,Waterfall,PMP,Chinese,Finance
TL03701,11.616284417622017,"Docker, Kubernetes, AWS, CI/CD","Python, R, SQL",DevOps,Data Engineer,Company Project,Short-Term,Microsoft Teams,Waterfall,None,English,Finance
TL03702,0.211893242319789,"JavaScript, React, Node.js, HTML, CSS","JavaScript, TypeScript, HTML, CSS",DevOps,Data Scientist,Open Source Contribution,Mid-Term,Microsoft Teams,Agile,None,Korean,Healthcare
TL03703,-7.107722703929825,"JavaScript, React, Node.js, HTML, CSS","Python, R, SQL",Web Development,Backend Developer,Cloud infrastructure,Freelancer,Slack,Waterfall,None,Chinese,Education
TL03704,10.922642224244845,"JavaScript, React, Node.js, HTML, CSS","Python, R, SQL",DevOps,DevOps,Cloud infrastructure,Freelancer,Slack,Waterfall,None,Chinese,Finance
TL03705,11.71900031102268,"Docker, Kubernetes, AWS, CI/CD","Python, Shell",Data Science,Backend Developer,Cloud infrastructure,Freelancer,Microsoft Teams,Waterfall,AWS Certified,Spanish,Education
TL03706,1.121023456932912,"Python, R, TensorFlow, PyTorch, SQL","JavaScript, TypeScript, HTML, CSS",DevOps,Data Engineer,E-commerce platform,Full-Time,Microsoft Teams,Waterfall,AWS Certified,Chinese,Education
TL03707,-0.2831438360184304,"Python, R, TensorFlow, PyTorch, SQL","JavaScript, TypeScript, HTML, CSS",DevOps,Data Engineer,Open Source Contribution,Short-Term,Zoom,Agile,None,Chinese,Finance
TL03708,12.604641828413707,"Docker, Kubernetes, AWS, CI/CD","JavaScript, TypeScript, HTML, CSS",Data Science,Backend Developer,E-commerce platform,Freelancer,Slack,Agile,AWS Certified,Spanish,Healthcare
TL03709,20.996540820173095,"Docker, Kubernetes, AWS, CI/CD","JavaScript, TypeScript, HTML, CSS",Data Science,Backend Developer,Company Project,Freelancer,Slack,Agile,None,Spanish,Healthcare
TL03710,4.559925486973945,"JavaScript, React, Node.js, HTML, CSS","Python, Shell",Data Science,DevOps,Cloud infrastructure,Full-Time,Slack,Agile,None,English,Finance
TL03711,1.8711585512315159,"JavaScript, React, Node.js, HTML, CSS","Python, Shell",Web Development,DevOps,Mobile app,Part-Time,Zoom,Waterfall,None,Korean,Education
TL03712,10.1090768255748,"Python, R, TensorFlow, PyTorch, SQL","JavaScript, TypeScript, HTML, CSS",DevOps,Data Scientist,Company Project,Part-Time,Slack,Agile,PMP,English,Healthcare
TL03713,12.460538305306395,"JavaScript, React, Node.js, HTML, CSS","JavaScript, TypeScript, HTML, CSS",DevOps,Data Engineer,Cloud infrastructure,Freelancer,Slack,Waterfall,PMP,Spanish,Education
TL03714,5.473543769299449,"JavaScript, React, Node.js, HTML, CSS","Python, Shell",DevOps,Backend Developer,Company Project,Full-Time,Slack,Waterfall,None,Korean,Finance
TL03715,22.175767245501007,"Python, R, TensorFlow, PyTorch, SQL","JavaScript, TypeScript, HTML, CSS",Data Science,DevOps,Open Source Contribution,Part-Time,Microsoft Teams,Waterfall,AWS Certified,Spanish,Finance
TL03716,14.322948455908044,"JavaScript, React, Node.js, HTML, CSS","JavaScript, TypeScript, HTML, CSS",Web Development,DevOps,Company Project,Long-Term,Slack,Agile,None,Korean,Finance
TL03717,5.354846113289126,"Python, R, TensorFlow, PyTorch, SQL","Python, Shell",Web Development,Frontend Developer,Mobile app,Short-Term,Slack,Agile,PMP,Spanish,Healthcare
TL03718,-3.111755248816925,"JavaScript, React, Node.js, HTML, CSS","Python, Shell",Web Development,DevOps,Mobile app,Full-Time,Zoom,Agile,None,English,Finance
TL03719,17.243006253498407,"Python, R, TensorFlow, PyTorch, SQL","Python, R, SQL",Data Science,Frontend Developer,E-commerce platform,Full-Time,Microsoft Teams,Agile,None,Spanish,Healthcare
TL03720,16.351823338735223,"Docker, Kubernetes, AWS, CI/CD","Python, R, SQL",Web Development,Backend Developer,E-commerce platform,Short-Term,Microsoft Teams,Waterfall,PMP,English,Finance
TL03721,5.9037005431399265,"Docker, Kubernetes, AWS, CI/CD","Python, Shell",DevOps,Data Engineer,Company Project,Mid-Term,Slack,Waterfall,PMP,Spanish,Healthcare
TL03722,10.470588331755845,"Python, R, TensorFlow, PyTorch, SQL","JavaScript, TypeScript, HTML, CSS",Web Development,Data Scientist,Open Source Contribution,Freelancer,Slack,Waterfall,AWS Certified,Korean,Education
TL03723,6.968187139047636,"Python, R, TensorFlow, PyTorch, SQL","JavaScript, TypeScript, HTML, CSS",Data Science,Frontend Developer,Cloud infrastructure,Freelancer,Slack,Waterfall,None,Chinese,Finance
TL03724,11.659084014206062,"Docker, Kubernetes, AWS, CI/CD","Python, Shell",DevOps,DevOps,Open Source Contribution,Part-Time,Slack,Agile,None,English,Education
TL03725,0.8554101603829753,"Python, R, TensorFlow, PyTorch, SQL","JavaScript, TypeScript, HTML, CSS",Data Science,Backend Developer,Cloud infrastructure,Long-Term,Zoom,Agile,AWS Certified,Chinese,Finance
TL03726,-0.14117805920191984,"Python, R, TensorFlow, PyTorch, SQL","JavaScript, TypeScript, HTML, CSS",DevOps,Frontend Developer,Mobile app,Long-Term,Slack,Agile,None,Spanish,Healthcare
TL03727,13.68808987622591,"Python, R, TensorFlow, PyTorch, SQL","Python, R, SQL",Data Science,Backend Developer,Open Source Contribution,Full-Time,Zoom,Waterfall,PMP,Spanish,Healthcare
TL03728,14.574103960480675,"Python, R, TensorFlow, PyTorch, SQL","Python, Shell",Web Development,Backend Developer,Open Source Contribution,Mid-Term,Microsoft Teams,Agile,PMP,Korean,Finance
TL03729,4.589271507201801,"Python, R, TensorFlow, PyTorch, SQL","Python, Shell",Data Science,Backend Developer,Cloud infrastructure,Freelancer,Microsoft Teams,Waterfall,AWS Certified,Chinese,Healthcare
TL03730,2.78350289799413,"JavaScript, React, Node.js, HTML, CSS","JavaScript, TypeScript, HTML, CSS",Web Development,Data Scientist,Open Source Contribution,Freelancer,Microsoft Teams,Waterfall,AWS Certified,Chinese,Technology
TL03731,16.041705160685563,"JavaScript, React, Node.js, HTML, CSS","Python, R, SQL",Data Science,DevOps,Cloud infrastructure,Part-Time,Slack,Agile,AWS Certified,English,Healthcare
TL03732,3.020180571929038,"Docker, Kubernetes, AWS, CI/CD","Python, Shell",DevOps,Frontend Developer,Cloud infrastructure,Part-Time,Microsoft Teams,Agile,PMP,English,Education
TL03733,8.407335092682757,"JavaScript, React, Node.js, HTML, CSS","JavaScript, TypeScript, HTML, CSS",Web Development,Data Scientist,Company Project,Mid-Term,Microsoft Teams,Agile,PMP,Chinese,Education
TL03734,7.520795880280815,"Docker, Kubernetes, AWS, CI/CD","JavaScript, TypeScript, HTML, CSS",DevOps,Data Engineer,Cloud infrastructure,Freelancer,Microsoft Teams,Waterfall,AWS Certified,Korean,Technology
TL03735,-2.233948231127007,"Docker, Kubernetes, AWS, CI/CD","JavaScript, TypeScript, HTML, CSS",DevOps,Backend Developer,Open Source Contribution,Short-Term,Microsoft Teams,Agile,PMP,Spanish,Technology
TL03736,9.362914830584435,"Python, R, TensorFlow, PyTorch, SQL","Python, R, SQL",DevOps,Data Engineer,E-commerce platform,Short-Term,Microsoft Teams,Agile,PMP,English,Finance
TL03737,8.67992234603183,"Python, R, TensorFlow, PyTorch, SQL","Python, R, SQL",Data Science,Data Scientist,E-commerce platform,Mid-Term,Slack,Waterfall,None,English,Healthcare
TL03738,10.53780472405903,"JavaScript, React, Node.js, HTML, CSS","Python, Shell",Data Science,Data Scientist,Cloud infrastructure,Mid-Term,Slack,Agile,PMP,Korean,Healthcare
TL03739,9.126063514932278,"Docker, Kubernetes, AWS, CI/CD","Python, Shell",Data Science,Backend Developer,Company Project,Freelancer,Zoom,Waterfall,AWS Certified,Spanish,Healthcare
TL03740,22.948856347869473,"Python, R, TensorFlow, PyTorch, SQL","JavaScript, TypeScript, HTML, CSS",Data Science,Backend Developer,Cloud infrastructure,Full-Time,Zoom,Agile,AWS Certified,Spanish,Finance
TL03741,16.140349149145944,"JavaScript, React, Node.js, HTML, CSS","Python, Shell",Data Science,Frontend Developer,Cloud infrastructure,Short-Term,Microsoft Teams,Waterfall,AWS Certified,English,Healthcare
TL03742,8.291282206487923,"Docker, Kubernetes, AWS, CI/CD","Python, R, SQL",DevOps,Backend Developer,Cloud infrastructure,Freelancer,Slack,Waterfall,None,Spanish,Healthcare
TL03743,8.930395671715813,"Docker, Kubernetes, AWS, CI/CD","Python, R, SQL",Web Development,DevOps,E-commerce platform,Freelancer,Slack,Agile,AWS Certified,English,Healthcare
TL03744,20.348029696109357,"JavaScript, React, Node.js, HTML, CSS","Python, Shell",Web Development,Backend Developer,Cloud infrastructure,Mid-Term,Microsoft Teams,Agile,AWS Certified,English,Finance
TL03745,14.053145822783236,"Python, R, TensorFlow, PyTorch, SQL","JavaScript, TypeScript, HTML, CSS",Data Science,Data Engineer,Company Project,Long-Term,Zoom,Agile,AWS Certified,Korean,Education
TL03746,-0.5709609592547782,"JavaScript, React, Node.js, HTML, CSS","Python, R, SQL",DevOps,Data Engineer,Company Project,Short-Term,Slack,Waterfall,PMP,Korean,Healthcare
TL03747,14.653326411632715,"JavaScript, React, Node.js, HTML, CSS","Python, Shell",Web Development,DevOps,Company Project,Full-Time,Slack,Agile,None,Chinese,Healthcare
TL03748,16.7074131210737,"Docker, Kubernetes, AWS, CI/CD","Python, R, SQL",DevOps,DevOps,Mobile app,Mid-Term,Microsoft Teams,Agile,AWS Certified,English,Healthcare
TL03749,19.328146374466773,"Python, R, TensorFlow, PyTorch, SQL","JavaScript, TypeScript, HTML, CSS",Web Development,Data Engineer,Company Project,Full-Time,Microsoft Teams,Waterfall,None,Chinese,Finance
TL03750,5.213497693920893,"Docker, Kubernetes, AWS, CI/CD","Python, Shell",Data Science,Data Scientist,Cloud infrastructure,Long-Term,Microsoft Teams,Agile,None,Spanish,Technology
TL03751,4.703501874004463,"Python, R, TensorFlow, PyTorch, SQL","JavaScript, TypeScript, HTML, CSS",Web Development,Data Engineer,Company Project,Freelancer,Microsoft Teams,Agile,None,Korean,Healthcare
TL03752,1.4365360064023385,"Python, R, TensorFlow, PyTorch, SQL","JavaScript, TypeScript, HTML, CSS",DevOps,Data Engineer,Company Project,Freelancer,Microsoft Teams,Waterfall,PMP,Spanish,Finance
TL03753,10.1738688815752,"Python, R, TensorFlow, PyTorch, SQL","Python, R, SQL",Web Development,Frontend Developer,Mobile app,Freelancer,Zoom,Agile,None,Korean,Technology
TL03754,13.142882127912504,"Docker, Kubernetes, AWS, CI/CD","Python, R, SQL",DevOps,Data Scientist,Company Project,Freelancer,Microsoft Teams,Agile,PMP,Spanish,Education
TL03755,4.431732516051067,"Python, R, TensorFlow, PyTorch, SQL","Python, R, SQL",Data Science,Frontend Developer,Open Source Contribution,Long-Term,Slack,Agile,None,Chinese,Healthcare
TL03756,7.028684418187029,"JavaScript, React, Node.js, HTML, CSS","Python, R, SQL",Data Science,DevOps,Open Source Contribution,Full-Time,Microsoft Teams,Waterfall,AWS Certified,Chinese,Finance
TL03757,-6.335873343038399,"Python, R, TensorFlow, PyTorch, SQL","Python, R, SQL",Web Development,Frontend Developer,Company Project,Part-Time,Slack,Agile,PMP,English,Education
TL03758,18.57133253048434,"JavaScript, React, Node.js, HTML, CSS","Python, Shell",DevOps,Data Scientist,Company Project,Full-Time,Zoom,Agile,None,Spanish,Finance
TL03759,-2.9194789401096664,"JavaScript, React, Node.js, HTML, CSS","Python, R, SQL",DevOps,Backend Developer,E-commerce platform,Short-Term,Slack,Waterfall,None,Spanish,Healthcare
TL03760,10.639780899543405,"Docker, Kubernetes, AWS, CI/CD","Python, R, SQL",Web Development,Frontend Developer,Cloud infrastructure,Full-Time,Zoom,Agile,PMP,Spanish,Technology
TL03761,9.685446060094698,"JavaScript, React, Node.js, HTML, CSS","Python, Shell",Data Science,DevOps,Cloud infrastructure,Full-Time,Zoom,Waterfall,None,English,Finance
TL03762,8.34020630864878,"Docker, Kubernetes, AWS, CI/CD","JavaScript, TypeScript, HTML, CSS",DevOps,Data Scientist,Cloud infrastructure,Part-Time,Zoom,Waterfall,None,Chinese,Finance
TL03763,8.500903108473722,"Python, R, TensorFlow, PyTorch, SQL","Python, R, SQL",DevOps,Data Scientist,Mobile app,Mid-Term,Zoom,Agile,AWS Certified,Korean,Education
TL03764,0.9474594393972575,"Python, R, TensorFlow, PyTorch, SQL","Python, R, SQL",DevOps,Data Engineer,Company Project,Short-Term,Slack,Waterfall,AWS Certified,Chinese,Finance
TL03765,5.72676256994962,"Docker, Kubernetes, AWS, CI/CD","Python, Shell",Data Science,Data Scientist,Cloud infrastructure,Freelancer,Slack,Agile,None,Korean,Healthcare
TL03766,14.793147152476022,"JavaScript, React, Node.js, HTML, CSS","Python, Shell",DevOps,Frontend Developer,Mobile app,Short-Term,Slack,Waterfall,None,English,Finance
TL03767,16.863674706554267,"JavaScript, React, Node.js, HTML, CSS","Python, Shell",DevOps,Backend Developer,Open Source Contribution,Long-Term,Slack,Agile,AWS Certified,Korean,Finance
TL03768,5.077823340170049,"JavaScript, React, Node.js, HTML, CSS","Python, R, SQL",DevOps,Backend Developer,E-commerce platform,Short-Term,Zoom,Agile,PMP,English,Technology
TL03769,-2.8876257649982993,"JavaScript, React, Node.js, HTML, CSS","JavaScript, TypeScript, HTML, CSS",DevOps,Backend Developer,Open Source Contribution,Freelancer,Slack,Agile,PMP,Korean,Education
TL03770,2.576923444592979,"Docker, Kubernetes, AWS, CI/CD","Python, Shell",Web Development,Data Engineer,E-commerce platform,Full-Time,Slack,Agile,None,Korean,Education
TL03771,20.97070086720744,"Docker, Kubernetes, AWS, CI/CD","Python, Shell",DevOps,Backend Developer,E-commerce platform,Part-Time,Slack,Agile,PMP,Chinese,Healthcare
TL03772,2.993044867399343,"Python, R, TensorFlow, PyTorch, SQL","JavaScript, TypeScript, HTML, CSS",Data Science,Data Engineer,Cloud infrastructure,Full-Time,Microsoft Teams,Waterfall,AWS Certified,English,Healthcare
TL03773,7.340528077565191,"Python, R, TensorFlow, PyTorch, SQL","Python, Shell",DevOps,Frontend Developer,Cloud infrastructure,Full-Time,Zoom,Waterfall,None,Spanish,Finance
TL03774,17.917493500499056,"Docker, Kubernetes, AWS, CI/CD","JavaScript, TypeScript, HTML, CSS",DevOps,Backend Developer,Company Project,Mid-Term,Slack,Agile,None,Spanish,Education
TL03775,4.3368979040314795,"JavaScript, React, Node.js, HTML, CSS","JavaScript, TypeScript, HTML, CSS",DevOps,Backend Developer,Mobile app,Mid-Term,Zoom,Agile,PMP,English,Education
TL03776,6.862876517581025,"Docker, Kubernetes, AWS, CI/CD","Python, R, SQL",Data Science,Data Scientist,Company Project,Long-Term,Zoom,Waterfall,None,Korean,Technology
TL03777,13.573692361087028,"Docker, Kubernetes, AWS, CI/CD","JavaScript, TypeScript, HTML, CSS",DevOps,Frontend Developer,Open Source Contribution,Short-Term,Microsoft Teams,Agile,PMP,Spanish,Finance
TL03778,19.985851700958385,"Python, R, TensorFlow, PyTorch, SQL","Python, R, SQL",Data Science,Frontend Developer,Mobile app,Long-Term,Zoom,Waterfall,None,Chinese,Education
TL03779,3.5074711483279373,"Python, R, TensorFlow, PyTorch, SQL","Python, Shell",Web Development,Backend Developer,Cloud infrastructure,Freelancer,Microsoft Teams,Agile,None,Spanish,Technology
TL03780,17.751007370477453,"Docker, Kubernetes, AWS, CI/CD","JavaScript, TypeScript, HTML, CSS",DevOps,Data Scientist,Mobile app,Mid-Term,Zoom,Waterfall,PMP,Chinese,Healthcare
TL03781,6.052061410841054,"JavaScript, React, Node.js, HTML, CSS","Python, R, SQL",Web Development,Backend Developer,Cloud infrastructure,Freelancer,Microsoft Teams,Waterfall,PMP,English,Finance
TL03782,1.8271918577387227,"Python, R, TensorFlow, PyTorch, SQL","Python, Shell",DevOps,Backend Developer,Mobile app,Short-Term,Microsoft Teams,Waterfall,PMP,Korean,Healthcare
TL03783,9.764446346561531,"JavaScript, React, Node.js, HTML, CSS","JavaScript, TypeScript, HTML, CSS",Web Development,DevOps,Cloud infrastructure,Long-Term,Zoom,Waterfall,PMP,Chinese,Finance
TL03784,-0.07161826358119683,"Python, R, TensorFlow, PyTorch, SQL","Python, R, SQL",DevOps,Frontend Developer,Open Source Contribution,Full-Time,Microsoft Teams,Waterfall,AWS Certified,Korean,Healthcare
TL03785,11.31944861022388,"Python, R, TensorFlow, PyTorch, SQL","Python, Shell",Data Science,DevOps,Open Source Contribution,Full-Time,Slack,Agile,PMP,English,Healthcare
TL03786,30.036631505776366,"Docker, Kubernetes, AWS, CI/CD","Python, Shell",DevOps,Data Engineer,Company Project,Full-Time,Microsoft Teams,Agile,PMP,Spanish,Finance
TL03787,15.74835747228731,"Python, R, TensorFlow, PyTorch, SQL","Python, R, SQL",Web Development,Backend Developer,Cloud infrastructure,Long-Term,Slack,Waterfall,AWS Certified,English,Healthcare
TL03788,7.286731818238122,"Python, R, TensorFlow, PyTorch, SQL","Python, R, SQL",DevOps,Backend Developer,Open Source Contribution,Freelancer,Microsoft Teams,Agile,AWS Certified,Spanish,Finance
