ID,Experience/Team_Size,Technical_Skills,Programming_Languages,Field,Role,Project_Description,Availability/Project_Duration,Communication_Tools,Work_Preference,Certifications,Languages,Industry
A05932,8.149597701750452,"JavaScript, React, Node.js, HTML, CSS","JavaScript, TypeScript, HTML, CSS",DevOps,Data Engineer,E-commerce platform,Short-Term,Slack,Waterfall,PMP,English,Education
A05933,25.955715392338366,"JavaScript, React, Node.js, HTML, CSS","JavaScript, TypeScript, HTML, CSS",Data Science,Frontend Developer,Mobile app,Part-Time,Zoom,Waterfall,PMP,Spanish,Education
A05934,6.55270509254437,"Docker, Kubernetes, AWS, CI/CD","Python, Shell",DevOps,Frontend Developer,Company Project,Freelancer,Zoom,Waterfall,PMP,Chinese,Finance
A05935,10.479256117962109,"Docker, Kubernetes, AWS, CI/CD","Python, R, SQL",DevOps,Frontend Developer,Mobile app,Part-Time,Slack,Waterfall,PMP,Korean,Finance
A05936,2.783282155506364,"Python, R, TensorFlow, PyTorch, SQL","Python, R, SQL",DevOps,Frontend Developer,Cloud infrastructure,Short-Term,Zoom,Waterfall,None,English,Technology
A05937,14.105207044088143,"Docker, Kubernetes, AWS, CI/CD","Python, R, SQL",Data Science,Data Engineer,E-commerce platform,Part-Time,Zoom,Agile,AWS Certified,Chinese,Education
A05938,10.177999592333002,"JavaScript, React, Node.js, HTML, CSS","JavaScript, TypeScript, HTML, CSS",Web Development,DevOps,Mobile app,Part-Time,Zoom,Agile,None,Chinese,Technology
A05939,5.650549623060759,"JavaScript, React, Node.js, HTML, CSS","JavaScript, TypeScript, HTML, CSS",Data Science,Backend Developer,E-commerce platform,Freelancer,Zoom,Agile,AWS Certified,English,Finance
A05940,1.9214937349795118,"JavaScript, React, Node.js, HTML, CSS","Python, Shell",Web Development,Backend Developer,Cloud infrastructure,Short-Term,Zoom,Waterfall,PMP,English,Education
A05941,-1.1331079516990439,"JavaScript, React, Node.js, HTML, CSS","Python, Shell",Web Development,Data Scientist,Open Source Contribution,Long-Term,Zoom,Waterfall,AWS Certified,Spanish,Finance
A05942,10.946893454850333,"Python, R, TensorFlow, PyTorch, SQL","JavaScript, TypeScript, HTML, CSS",Web Development,Data Scientist,Cloud infrastructure,Freelancer,Slack,Waterfall,None,Spanish,Education
A05943,-1.6745481328629221,"JavaScript, React, Node.js, HTML, CSS","Python, Shell",DevOps,Data Engineer,Open Source Contribution,Part-Time,Microsoft Teams,Waterfall,PMP,English,Healthcare
A05944,17.16648034201441,"JavaScript, React, Node.js, HTML, CSS","Python, R, SQL",DevOps,Backend Developer,Company Project,Mid-Term,Slack,Agile,PMP,Spanish,Education
A05945,-0.807525620221611,"Docker, Kubernetes, AWS, CI/CD","Python, Shell",DevOps,Data Engineer,Cloud infrastructure,Freelancer,Zoom,Waterfall,None,English,Healthcare
A05946,6.773125790245623,"Docker, Kubernetes, AWS, CI/CD","Python, R, SQL",Web Development,Backend Developer,Mobile app,Part-Time,Microsoft Teams,Agile,None,Chinese,Technology
A05947,1.8578608416653752,"Docker, Kubernetes, AWS, CI/CD","Python, Shell",DevOps,Backend Developer,Open Source Contribution,Part-Time,Microsoft Teams,Agile,AWS Certified,Korean,Technology
A05948,8.248482921393599,"Docker, Kubernetes, AWS, CI/CD","Python, R, SQL",Web Development,Data Engineer,E-commerce platform,Freelancer,Microsoft Teams,Agile,AWS Certified,English,Finance
A05949,8.205290165282111,"Docker, Kubernetes, AWS, CI/CD","Python, R, SQL",DevOps,DevOps,Company Project,Full-Time,Slack,Waterfall,None,Chinese,Healthcare
A05950,11.129256547220962,"Docker, Kubernetes, AWS, CI/CD","Python, Shell",Web Development,Backend Developer,Open Source Contribution,Full-Time,Slack,Agile,PMP,English,Healthcare
A05951,-2.6489769978987905,"Docker, Kubernetes, AWS, CI/CD","Python, Shell",Data Science,Data Scientist,Company Project,Full-Time,Zoom,Waterfall,None,Spanish,Healthcare
A05952,2.681574891008867,"Python, R, TensorFlow, PyTorch, SQL","JavaScript, TypeScript, HTML, CSS",DevOps,DevOps,E-commerce platform,Freelancer,Zoom,Agile,AWS Certified,Spanish,Healthcare
A05953,14.804309076870894,"Docker, Kubernetes, AWS, CI/CD","Python, Shell",DevOps,Data Engineer,E-commerce platform,Part-Time,Microsoft Teams,Waterfall,None,Spanish,Healthcare
A05954,12.62339945848052,"Docker, Kubernetes, AWS, CI/CD","Python, Shell",Web Development,Data Scientist,E-commerce platform,Full-Time,Slack,Waterfall,AWS Certified,English,Technology
A05955,-9.451852596114115,"Docker, Kubernetes, AWS, CI/CD","JavaScript, TypeScript, HTML, CSS",Web Development,Backend Developer,Company Project,Mid-Term,Microsoft Teams,Waterfall,PMP,Chinese,Healthcare
A05956,10.656905702406853,"Python, R, TensorFlow, PyTorch, SQL","Python, Shell",Data Science,Frontend Developer,Open Source Contribution,Full-Time,Zoom,Waterfall,PMP,Korean,Healthcare
A05957,0.8028757886117441,"Docker, Kubernetes, AWS, CI/CD","Python, R, SQL",Web Development,DevOps,Cloud infrastructure,Short-Term,Slack,Agile,None,Chinese,Education
A05958,3.883046871572402,"Python, R, TensorFlow, PyTorch, SQL","Python, Shell",Data Science,DevOps,Cloud infrastructure,Full-Time,Slack,Waterfall,None,Korean,Education
A05959,6.4309374433894035,"Docker, Kubernetes, AWS, CI/CD","Python, Shell",DevOps,Frontend Developer,E-commerce platform,Full-Time,Slack,Agile,None,Spanish,Finance
A05960,18.906449879631005,"Python, R, TensorFlow, PyTorch, SQL","Python, R, SQL",DevOps,Data Engineer,Company Project,Freelancer,Zoom,Agile,None,Korean,Education
A05961,0.7313491574739963,"JavaScript, React, Node.js, HTML, CSS","Python, Shell",DevOps,Backend Developer,Mobile app,Full-Time,Zoom,Waterfall,AWS Certified,Spanish,Technology
A05962,-1.793478357555518,"JavaScript, React, Node.js, HTML, CSS","Python, R, SQL",Data Science,Backend Developer,Mobile app,Part-Time,Microsoft Teams,Agile,AWS Certified,Spanish,Finance
A05963,11.167813226841627,"Docker, Kubernetes, AWS, CI/CD","JavaScript, TypeScript, HTML, CSS",Data Science,DevOps,Cloud infrastructure,Mid-Term,Microsoft Teams,Waterfall,None,Chinese,Finance
A05964,7.824151554581653,"JavaScript, React, Node.js, HTML, CSS","Python, Shell",Web Development,Frontend Developer,Cloud infrastructure,Part-Time,Zoom,Waterfall,AWS Certified,English,Technology
A05965,16.457179468927748,"Python, R, TensorFlow, PyTorch, SQL","JavaScript, TypeScript, HTML, CSS",Web Development,Frontend Developer,Open Source Contribution,Full-Time,Zoom,Waterfall,AWS Certified,Chinese,Finance
A05966,5.553624690628549,"JavaScript, React, Node.js, HTML, CSS","Python, R, SQL",DevOps,Data Engineer,Open Source Contribution,Freelancer,Microsoft Teams,Agile,AWS Certified,Chinese,Healthcare
A05967,16.48384018856182,"JavaScript, React, Node.js, HTML, CSS","JavaScript, TypeScript, HTML, CSS",DevOps,Backend Developer,E-commerce platform,Freelancer,Zoom,Agile,AWS Certified,Korean,Finance
A05968,8.13372055538042,"Python, R, TensorFlow, PyTorch, SQL","Python, R, SQL",DevOps,Frontend Developer,Cloud infrastructure,Long-Term,Zoom,Agile,AWS Certified,Spanish,Technology
A05969,11.718614044554794,"Python, R, TensorFlow, PyTorch, SQL","JavaScript, TypeScript, HTML, CSS",Web Development,Frontend Developer,Company Project,Short-Term,Zoom,Waterfall,PMP,Spanish,Finance
A05970,19.371670159156533,"Python, R, TensorFlow, PyTorch, SQL","Python, Shell",Data Science,DevOps,Company Project,Part-Time,Slack,Waterfall,None,English,Education
A05971,6.850905715261442,"JavaScript, React, Node.js, HTML, CSS","Python, R, SQL",DevOps,DevOps,Cloud infrastructure,Full-Time,Microsoft Teams,Agile,PMP,Chinese,Finance
A05972,15.32241330970411,"Docker, Kubernetes, AWS, CI/CD","JavaScript, TypeScript, HTML, CSS",DevOps,Backend Developer,Cloud infrastructure,Freelancer,Microsoft Teams,Agile,AWS Certified,Korean,Education
A05973,3.730830671024675,"JavaScript, React, Node.js, HTML, CSS","Python, R, SQL",DevOps,Data Scientist,Cloud infrastructure,Mid-Term,Microsoft Teams,Waterfall,PMP,Chinese,Healthcare
A05974,9.610540048739873,"Python, R, TensorFlow, PyTorch, SQL","Python, Shell",Data Science,Data Scientist,E-commerce platform,Short-Term,Microsoft Teams,Waterfall,AWS Certified,Chinese,Healthcare
A05975,-2.0784391023852997,"Python, R, TensorFlow, PyTorch, SQL","Python, Shell",Web Development,Frontend Developer,Open Source Contribution,Freelancer,Microsoft Teams,Agile,None,English,Finance
A05976,4.494708640848822,"JavaScript, React, Node.js, HTML, CSS","Python, Shell",Web Development,Frontend Developer,Company Project,Long-Term,Zoom,Agile,None,English,Finance
A05977,0.6241347058309668,"Docker, Kubernetes, AWS, CI/CD","Python, R, SQL",Data Science,Backend Developer,E-commerce platform,Short-Term,Slack,Agile,None,Chinese,Finance
A05978,16.553290110692526,"Python, R, TensorFlow, PyTorch, SQL","Python, R, SQL",Data Science,Frontend Developer,Open Source Contribution,Full-Time,Slack,Agile,PMP,Chinese,Healthcare
A05979,20.17452731243876,"Python, R, TensorFlow, PyTorch, SQL","JavaScript, TypeScript, HTML, CSS",Data Science,Backend Developer,Cloud infrastructure,Freelancer,Zoom,Waterfall,AWS Certified,English,Finance
A05980,5.5405667505920055,"JavaScript, React, Node.js, HTML, CSS","Python, R, SQL",Web Development,DevOps,Company Project,Freelancer,Slack,Agile,None,Spanish,Healthcare
A05981,2.6163178292772944,"Python, R, TensorFlow, PyTorch, SQL","Python, Shell",Web Development,Frontend Developer,Company Project,Mid-Term,Slack,Waterfall,None,Spanish,Healthcare
A05982,-1.1647189593372218,"Docker, Kubernetes, AWS, CI/CD","JavaScript, TypeScript, HTML, CSS",DevOps,Backend Developer,Mobile app,Full-Time,Slack,Waterfall,PMP,Spanish,Finance
A05983,9.869193933760304,"JavaScript, React, Node.js, HTML, CSS","Python, Shell",Web Development,Data Engineer,E-commerce platform,Short-Term,Microsoft Teams,Agile,AWS Certified,English,Finance
A05984,3.8099051942267037,"Python, R, TensorFlow, PyTorch, SQL","JavaScript, TypeScript, HTML, CSS",DevOps,Data Engineer,Open Source Contribution,Freelancer,Microsoft Teams,Waterfall,PMP,Korean,Healthcare
A05985,4.184369654655178,"Docker, Kubernetes, AWS, CI/CD","Python, Shell",Data Science,Data Scientist,Company Project,Short-Term,Zoom,Agile,AWS Certified,Chinese,Education
A05986,19.411130681641716,"JavaScript, React, Node.js, HTML, CSS","Python, R, SQL",DevOps,Frontend Developer,Open Source Contribution,Long-Term,Slack,Agile,None,Spanish,Healthcare
A05987,5.948117724002223,"Python, R, TensorFlow, PyTorch, SQL","Python, Shell",Web Development,Backend Developer,Mobile app,Mid-Term,Microsoft Teams,Waterfall,PMP,Spanish,Education
A05988,12.12079074471436,"Docker, Kubernetes, AWS, CI/CD","JavaScript, TypeScript, HTML, CSS",DevOps,Frontend Developer,E-commerce platform,Part-Time,Microsoft Teams,Waterfall,None,Chinese,Healthcare
A05989,8.390207971389884,"JavaScript, React, Node.js, HTML, CSS","Python, R, SQL",Web Development,Data Engineer,Open Source Contribution,Freelancer,Slack,Agile,PMP,Chinese,Healthcare
A05990,-1.4531404787362945,"JavaScript, React, Node.js, HTML, CSS","JavaScript, TypeScript, HTML, CSS",Web Development,Data Scientist,E-commerce platform,Short-Term,Slack,Agile,None,English,Finance
A05991,-4.876060511340999,"Python, R, TensorFlow, PyTorch, SQL","JavaScript, TypeScript, HTML, CSS",Data Science,Data Scientist,Mobile app,Long-Term,Zoom,Waterfall,AWS Certified,Chinese,Healthcare
A05992,11.42787080946669,"Python, R, TensorFlow, PyTorch, SQL","JavaScript, TypeScript, HTML, CSS",Web Development,Data Scientist,Mobile app,Mid-Term,Microsoft Teams,Agile,AWS Certified,Korean,Finance
A05993,19.93205279142488,"JavaScript, React, Node.js, HTML, CSS","Python, R, SQL",Web Development,Data Engineer,Open Source Contribution,Freelancer,Microsoft Teams,Waterfall,None,English,Finance
A05994,10.22182206765631,"Docker, Kubernetes, AWS, CI/CD","Python, Shell",Data Science,Frontend Developer,Mobile app,Full-Time,Microsoft Teams,Waterfall,PMP,Chinese,Education
A05995,12.382507664654291,"Docker, Kubernetes, AWS, CI/CD","Python, R, SQL",DevOps,Frontend Developer,Company Project,Freelancer,Zoom,Waterfall,AWS Certified,Korean,Finance
A05996,1.695932904053965,"Docker, Kubernetes, AWS, CI/CD","Python, Shell",DevOps,DevOps,Company Project,Freelancer,Zoom,Waterfall,AWS Certified,Spanish,Technology
A05997,15.114302178372572,"Python, R, TensorFlow, PyTorch, SQL","Python, R, SQL",DevOps,DevOps,Mobile app,Short-Term,Slack,Waterfall,PMP,English,Technology
A05998,15.027694538567353,"Python, R, TensorFlow, PyTorch, SQL","Python, Shell",DevOps,Backend Developer,Mobile app,Long-Term,Microsoft Teams,Agile,PMP,Spanish,Technology
A05999,3.1534418432095697,"Docker, Kubernetes, AWS, CI/CD","JavaScript, TypeScript, HTML, CSS",DevOps,Frontend Developer,E-commerce platform,Mid-Term,Slack,Agile,None,English,Healthcare
A06000,11.832509826828504,"Docker, Kubernetes, AWS, CI/CD","Python, R, SQL",Data Science,Data Engineer,E-commerce platform,Part-Time,Slack,Waterfall,PMP,Chinese,Finance
A06001,-4.327592736079536,"Python, R, TensorFlow, PyTorch, SQL","Python, Shell",Web Development,Data Engineer,Cloud infrastructure,Long-Term,Zoom,Waterfall,AWS Certified,Spanish,Healthcare
A06002,13.080280691178992,"Docker, Kubernetes, AWS, CI/CD","Python, R, SQL",Data Science,DevOps,Mobile app,Long-Term,Microsoft Teams,Waterfall,PMP,Korean,Finance
A06003,4.018693501942856,"Docker, Kubernetes, AWS, CI/CD","Python, R, SQL",DevOps,Data Scientist,Cloud infrastructure,Full-Time,Slack,Waterfall,None,Chinese,Finance
A06004,-0.5578632792739828,"Docker, Kubernetes, AWS, CI/CD","Python, R, SQL",Web Development,Backend Developer,Cloud infrastructure,Long-Term,Zoom,Agile,None,English,Finance
A06005,10.83452896681029,"Python, R, TensorFlow, PyTorch, SQL","Python, Shell",Web Development,Backend Developer,Cloud infrastructure,Full-Time,Slack,Agile,AWS Certified,English,Education
A06006,-4.364725414330406,"Python, R, TensorFlow, PyTorch, SQL","JavaScript, TypeScript, HTML, CSS",DevOps,Frontend Developer,E-commerce platform,Part-Time,Zoom,Agile,PMP,English,Education
A06007,10.413535278767231,"Python, R, TensorFlow, PyTorch, SQL","Python, Shell",Data Science,Data Scientist,Open Source Contribution,Short-Term,Zoom,Agile,None,English,Finance
A06008,0.10515609720735775,"Docker, Kubernetes, AWS, CI/CD","JavaScript, TypeScript, HTML, CSS",DevOps,Data Scientist,Company Project,Long-Term,Zoom,Waterfall,PMP,Chinese,Healthcare
A06009,-1.3907231047523183,"Python, R, TensorFlow, PyTorch, SQL","Python, Shell",DevOps,DevOps,Cloud infrastructure,Long-Term,Zoom,Waterfall,PMP,English,Technology
A06010,8.438383448108317,"Docker, Kubernetes, AWS, CI/CD","Python, Shell",Web Development,Data Scientist,Open Source Contribution,Freelancer,Zoom,Agile,PMP,Chinese,Education
A06011,6.813834282709348,"JavaScript, React, Node.js, HTML, CSS","JavaScript, TypeScript, HTML, CSS",Web Development,Data Engineer,E-commerce platform,Short-Term,Zoom,Agile,AWS Certified,Chinese,Finance
A06012,18.203232035064325,"Python, R, TensorFlow, PyTorch, SQL","Python, Shell",DevOps,Data Engineer,Open Source Contribution,Mid-Term,Zoom,Agile,None,Chinese,Education
A06013,-0.9610021888513192,"Python, R, TensorFlow, PyTorch, SQL","Python, Shell",Web Development,Frontend Developer,E-commerce platform,Full-Time,Slack,Waterfall,PMP,English,Education
A06014,17.63188930487224,"JavaScript, React, Node.js, HTML, CSS","Python, Shell",Web Development,Frontend Developer,Open Source Contribution,Mid-Term,Zoom,Agile,None,Chinese,Education
A06015,0.06765042055947657,"JavaScript, React, Node.js, HTML, CSS","Python, R, SQL",DevOps,Data Engineer,E-commerce platform,Long-Term,Zoom,Agile,None,Spanish,Healthcare
A06016,14.447075280046583,"Python, R, TensorFlow, PyTorch, SQL","Python, Shell",Data Science,Frontend Developer,E-commerce platform,Part-Time,Zoom,Waterfall,PMP,Spanish,Education
A06017,15.751794600814844,"Docker, Kubernetes, AWS, CI/CD","Python, R, SQL",Data Science,Data Engineer,Company Project,Freelancer,Zoom,Waterfall,PMP,Chinese,Healthcare
A06018,10.267057324575577,"Docker, Kubernetes, AWS, CI/CD","JavaScript, TypeScript, HTML, CSS",Web Development,Data Scientist,Company Project,Short-Term,Zoom,Waterfall,None,Spanish,Education
A06019,2.4910837324309965,"Python, R, TensorFlow, PyTorch, SQL","Python, R, SQL",DevOps,DevOps,E-commerce platform,Part-Time,Zoom,Waterfall,None,Chinese,Finance
A06020,-2.6257379651960893,"Docker, Kubernetes, AWS, CI/CD","Python, Shell",DevOps,Frontend Developer,Mobile app,Mid-Term,Zoom,Agile,AWS Certified,Korean,Technology
A06021,-5.623284414335613,"Python, R, TensorFlow, PyTorch, SQL","Python, Shell",Data Science,Frontend Developer,E-commerce platform,Part-Time,Zoom,Agile,PMP,English,Healthcare
A06022,20.967861866815944,"JavaScript, React, Node.js, HTML, CSS","Python, Shell",DevOps,Data Engineer,Mobile app,Full-Time,Zoom,Agile,AWS Certified,Spanish,Technology
A06023,5.944928505382755,"Docker, Kubernetes, AWS, CI/CD","JavaScript, TypeScript, HTML, CSS",DevOps,Backend Developer,Company Project,Full-Time,Zoom,Agile,None,English,Finance
A06024,0.29816624310803963,"JavaScript, React, Node.js, HTML, CSS","Python, R, SQL",DevOps,Frontend Developer,Open Source Contribution,Freelancer,Zoom,Waterfall,AWS Certified,Korean,Education
A06025,0.029092531568815083,"JavaScript, React, Node.js, HTML, CSS","Python, R, SQL",Web Development,DevOps,E-commerce platform,Freelancer,Microsoft Teams,Waterfall,AWS Certified,English,Healthcare
A06026,9.193389677402834,"JavaScript, React, Node.js, HTML, CSS","Python, R, SQL",Data Science,DevOps,Mobile app,Long-Term,Microsoft Teams,Agile,None,Spanish,Education
A06027,5.259909591929139,"JavaScript, React, Node.js, HTML, CSS","Python, R, SQL",Web Development,Backend Developer,Open Source Contribution,Long-Term,Zoom,Waterfall,None,Spanish,Finance
A06028,-5.3962158155710345,"JavaScript, React, Node.js, HTML, CSS","Python, R, SQL",Web Development,Backend Developer,E-commerce platform,Full-Time,Microsoft Teams,Waterfall,PMP,Chinese,Technology
A06029,14.063301751193965,"JavaScript, React, Node.js, HTML, CSS","Python, R, SQL",DevOps,Data Engineer,Company Project,Mid-Term,Zoom,Agile,None,English,Finance
A06030,10.361598005815244,"Docker, Kubernetes, AWS, CI/CD","Python, Shell",DevOps,Data Scientist,Mobile app,Long-Term,Slack,Agile,AWS Certified,Spanish,Education
A06031,20.88132365550727,"JavaScript, React, Node.js, HTML, CSS","JavaScript, TypeScript, HTML, CSS",Web Development,DevOps,E-commerce platform,Part-Time,Slack,Waterfall,AWS Certified,Chinese,Finance
A06032,15.99434660538536,"Docker, Kubernetes, AWS, CI/CD","Python, Shell",Web Development,Frontend Developer,E-commerce platform,Full-Time,Slack,Agile,None,English,Finance
A06033,-13.636630839578565,"Python, R, TensorFlow, PyTorch, SQL","JavaScript, TypeScript, HTML, CSS",DevOps,Backend Developer,E-commerce platform,Part-Time,Slack,Agile,None,Chinese,Education
